88,276
159,23
217,247
332,418
572,140
6,856
819,650
66,892
657,143
348,611
178,958
749,253
608,289
443,136
590,364
118,382
375,268
854,788
736,943
710,963
134,635
363,733
718,262
161,689
2,980
755,674
675,515
96,933
826,679
946,656
37,839
184,637
213,24
190,797
692,778
226,432
219,818
319,101
594,77
360,238
337,720
250,725
620,245
738,846
710,953
231,311
683,581
271,234
729,141
546,297
409,612
289,635
415,385
655,296
899,116
212,591
263,856
984,955
363,198
581,512
430,501
845,899
677,73
52,487
464,672
216,659
118,544
191,350
952,729
326,699
847,323
169,262
762,947
302,921
892,668
723,304
792,297
328,284
691,2
944,842
373,908
44,417
473,484
780,660
757,271
163,345
1000,692
322,131
319,526
520,713
473,882
241,906
420,368
37,139
634,513
952,891
63,412
311,574
330,963
372,524
762,69
815,788
99,640
370,575
286,257
918,381
559,939
233,10
192,510
213,928
610,708
776,646
286,302
865,143
772,193
920,611
456,656
948,207
164,642
853,865
504,345
5,604
932,998
107,281
912,264
307,134
129,397
165,47
686,782
506,952
380,390
422,377
694,133
689,769
818,97
626,804
166,186
32,617
104,717
122,552
247,131
549,760
575,100
517,736
787,922
622,682
764,327
594,396
751,519
324,238
876,460
591,623
941,284
745,378
972,940
175,280
908,45
769,49
911,302
729,67
242,693
67,177
328,154
779,938
627,341
247,838
190,614
671,120
336,400
392,998
708,638
847,254
73,89
467,478
644,943
306,378
322,250
303,984
302,459
113,796
605,483
148,355
729,500
37,51
322,964
992,408
916,94
686,545
80,469
139,991
37,180
708,506
662,462
778,149
13,583
945,369
53,276
469,512
916,990
592,775
194,728
829,285
27,348
753,710
345,729
845,483
574,383
956,550
247,696
559,272
412,180
493,991
486,846
91,565
217,13
686,137
696,681
226,226
955,875
408,250
551,224
28,539
664,386
480,893
669,845
221,801
844,35
770,502
863,709
290,170
980,935
106,623
383,195
544,164
986,534
353,311
76,843
591,417
609,991
229,466
605,618
977,576
76,128
739,91
147,612
926,494
515,178
300,740
243,445
442,51
935,750
921,638
674,968
213,280
816,712
17,265
569,64
60,637
573,940
736,365
117,634
889,573
437,103
850,662
566,53
389,774
543,954
612,781
405,705
925,691
255,785
128,117
906,360
363,261
16,22
127,677
412,524
803,924
253,132
202,123
58,7
421,324
130,274
890,546
817,348
925,335
176,412
167,697
27,842
319,267
83,814
232,713
843,299
964,403
194,124
649,558
215,811
148,233
487,470
219,703
373,100
656,17
66,267
166,795
915,283
31,561
469,694
482,316
948,92
538,319
307,3
549,491
935,893
17,233
32,123
355,938
138,43
123,892
864,242
933,832
852,431
665,933
164,305
841,565
800,239
14,792
789,631
810,179
389,264
818,184
207,77
883,56
705,357
467,944
421,453
655,626
426,790
73,106
975,113
463,105
56,630
891,361
574,938
614,509
140,428
440,249
126,123
8,438
376,790
785,734
215,486
755,412
771,648
688,37
298,219
616,729
272,300
628,851
171,294
395,128
513,531
888,312
479,939
599,743
593,376
198,377
310,902
986,103
51,364
648,461
151,426
840,200
449,279
843,476
752,137
68,846
205,777
533,656
676,278
472,861
621,411
180,780
567,985
793,814
218,901
185,686
438,549
366,337
845,680
755,205
486,851
506,269
164,78
626,882
247,410
940,120
475,664
122,123
110,747
908,617
994,599
259,648
481,982
780,341
28,47
883,369
128,885
265,699
698,970
55,83
498,807
589,740
103,854
156,604
35,174
206,573
114,221
438,205
791,508
936,374
184,953
993,522
856,138
567,264
849,758
354,269
402,80
332,534
818,363
228,412
372,733
811,985
832,226
37,685
91,366
123,390
672,836
288,554
354,580
519,324
7,935
964,34
754,172
692,864
974,215
417,975
297,113
438,922
646,301
498,683
596,562
483,212
825,101
866,45
156,126
600,100
785,833
735,488
565,794
342,846
899,284
507,432
596,238
7,984
304,148
23,111
531,432
670,862
12,467
402,885
228,767
383,574
126,531
