0,0
0,1000
1,1000
2,0
2,549
2,549
2,999
3,0
3,1000
5,0
5,1000
5,1000
5,999
6,0
6,1000
7,0
7,555
7,555
7,999
8,0
8,1000
9,1000
10,0
10,105
10,105
10,999
11,0
11,1000
12,0
12,557
12,557
12,999
13,0
13,1000
14,1000
15,0
15,11
15,11
15,999
16,0
16,1000
17,0
17,565
17,565
17,999
18,0
18,1000
19,1000
20,0
20,118
20,118
20,999
21,0
21,1000
22,0
22,570
22,570
22,999
23,0
23,1000
24,1000
25,0
25,122
25,122
25,999
26,0
26,1000
27,0
27,573
27,573
27,999
28,0
28,1000
29,1000
30,0
30,126
30,126
30,999
31,0
31,1000
32,0
32,578
32,578
32,999
33,0
33,1000
34,1000
35,0
35,13
35,13
35,999
36,0
36,1000
37,0
37,583
37,583
37,999
38,0
38,1000
39,1000
40,0
40,133
40,133
40,999
41,0
41,1000
42,0
42,585
42,585
42,999
43,0
43,1000
44,1000
45,0
45,137
45,137
45,999
46,0
46,1000
47,0
47,589
47,589
47,999
48,0
48,1000
49,1000
50,0
50,140
50,140
50,999
51,0
51,1000
52,0
52,593
52,593
52,999
53,0
53,1000
54,1000
55,0
55,144
55,144
55,999
56,0
56,1000
57,0
57,597
57,597
57,999
58,0
58,1000
59,1000
60,0
60,148
60,148
60,999
61,0
61,1000
62,0
62,601
62,601
62,999
63,0
63,1000
64,1000
65,0
65,155
65,155
65,999
66,0
66,1000
67,0
67,608
67,608
67,999
68,0
68,1000
69,1000
70,0
70,160
70,160
70,999
71,0
71,1000
72,0
72,615
72,615
72,999
73,0
73,1000
74,1000
75,0
75,167
75,167
75,999
76,0
76,1000
77,0
77,620
77,620
77,999
78,0
78,1000
79,1000
80,0
80,171
80,171
80,999
81,0
81,1000
82,0
82,623
82,623
82,999
83,0
83,1000
84,1000
85,0
85,171
85,171
85,999
86,0
86,1000
87,0
87,625
87,625
87,999
88,0
88,1000
89,1000
90,0
90,179
90,179
90,999
91,0
91,1000
92,0
92,630
92,630
92,999
93,0
93,1000
94,1000
95,0
95,183
95,183
95,999
96,0
96,1000
97,0
97,633
97,633
97,999
98,0
98,1000
99,1000
100,0
100,181
100,181
100,999
101,0
101,1000
102,0
102,635
102,635
102,999
103,0
103,1000
104,1000
105,0
105,188
105,188
105,999
106,0
106,1000
107,0
107,639
107,639
107,999
108,0
108,1000
109,1000
110,0
110,19
110,19
110,999
111,0
111,1000
112,0
112,643
112,643
112,999
113,0
113,1000
114,1000
115,0
115,196
115,196
115,999
116,0
116,1000
117,0
117,648
117,648
117,999
118,0
118,1000
119,1000
120,0
120,197
120,197
120,999
121,0
121,1000
122,0
122,650
122,650
122,999
123,0
123,1000
124,1000
125,0
125,202
125,202
125,999
126,0
126,1000
127,0
127,658
127,658
127,999
128,0
128,1000
129,1000
130,0
130,209
130,209
130,999
131,0
131,1000
132,0
132,662
132,662
132,999
133,0
133,1000
134,1000
135,0
135,214
135,214
135,999
136,0
136,1000
137,0
137,669
137,669
137,999
138,0
138,1000
139,1000
140,0
140,22
140,22
140,999
141,0
141,1000
142,0
142,673
142,673
142,999
143,0
143,1000
144,1000
145,0
145,224
145,224
145,999
146,0
146,1000
147,0
147,678
147,678
147,999
148,0
148,1000
149,1000
150,0
150,230
150,230
150,999
151,0
151,1000
152,0
152,682
152,682
152,999
153,0
153,1000
154,1000
155,0
155,232
155,232
155,999
156,0
156,1000
157,0
157,684
157,684
157,999
158,0
158,1000
159,1000
160,0
160,236
160,236
160,999
161,0
161,1000
162,0
162,690
162,690
162,999
163,0
163,1000
164,1000
165,0
165,241
165,241
165,999
166,0
166,1000
167,0
167,692
167,692
167,999
168,0
168,1000
169,1000
170,0
170,242
170,242
170,999
171,0
171,1000
172,0
172,699
172,699
172,999
173,0
173,1000
174,1000
175,0
175,249
175,249
175,999
176,0
176,1000
177,0
177,699
177,699
177,999
178,0
178,1000
179,1000
180,0
180,248
180,248
180,999
181,0
181,1000
182,0
182,699
182,699
182,999
183,0
183,1000
184,1000
185,0
185,249
185,249
185,999
186,0
186,1000
187,0
187,70
187,70
187,999
188,0
188,1000
189,1000
190,0
190,252
190,252
190,999
191,0
191,1000
192,0
192,707
192,707
192,999
193,0
193,1000
194,1000
195,0
195,258
195,258
195,999
196,0
196,1000
197,0
197,711
197,711
197,999
198,0
198,1000
199,1000
200,0
200,261
200,261
200,999
201,0
201,1000
202,0
202,714
202,714
202,999
203,0
203,1000
204,1000
205,0
205,266
205,266
205,999
206,0
206,1000
207,0
207,719
207,719
207,999
208,0
208,1000
209,1000
210,0
210,268
210,268
210,999
211,0
211,1000
212,0
212,720
212,720
212,999
213,0
213,1000
214,1000
215,0
215,272
215,272
215,999
216,0
216,1000
217,0
217,725
217,725
217,999
218,0
218,1000
219,1000
220,0
220,279
220,279
220,999
221,0
221,1000
222,0
222,731
222,731
222,999
223,0
223,1000
224,1000
225,0
225,283
225,283
225,999
226,0
226,1000
227,0
227,737
227,737
227,999
228,0
228,1000
229,1000
230,0
230,29
230,29
230,999
231,0
231,1000
232,0
232,742
232,742
232,999
233,0
233,1000
234,1000
235,0
235,293
235,293
235,999
236,0
236,1000
237,0
237,747
237,747
237,999
238,0
238,1000
239,1000
240,0
240,299
240,299
240,999
241,0
241,1000
242,0
242,752
242,752
242,999
243,0
243,1000
244,1000
245,0
245,304
245,304
245,999
246,0
246,1000
247,0
247,757
247,757
247,999
248,0
248,1000
249,1000
250,0
250,307
250,307
250,999
251,0
251,1000
252,0
252,761
252,761
252,999
253,0
253,1000
254,1000
255,0
255,31
255,31
255,999
256,0
256,1000
257,0
257,762
257,762
257,999
258,0
258,1000
259,1000
260,0
260,313
260,313
260,999
261,0
261,1000
262,0
262,765
262,765
262,999
263,0
263,1000
264,1000
265,0
265,315
265,315
265,999
266,0
266,1000
267,0
267,771
267,771
267,999
268,0
268,1000
269,1000
270,0
270,322
270,322
270,999
271,0
271,1000
272,0
272,774
272,774
272,999
273,0
273,1000
274,1000
275,0
275,326
275,326
275,999
276,0
276,1000
277,0
277,780
277,780
277,999
278,0
278,1000
279,1000
280,0
280,332
280,332
280,999
281,0
281,1000
282,0
282,784
282,784
282,999
283,0
283,1000
284,1000
285,0
285,336
285,336
285,999
286,0
286,1000
287,0
287,79
287,79
287,999
288,0
288,1000
289,1000
290,0
290,339
290,339
290,999
291,0
291,1000
292,0
292,793
292,793
292,999
293,0
293,1000
294,1000
295,0
295,346
295,346
295,999
296,0
296,1000
297,0
297,8
297,8
297,999
298,0
298,1000
299,1000
300,0
300,35
300,35
300,999
301,0
301,1000
302,0
302,803
302,803
302,999
303,0
303,1000
304,1000
305,0
305,356
305,356
305,999
306,0
306,1000
307,0
307,808
307,808
307,999
308,0
308,1000
309,1000
310,0
310,359
310,359
310,999
311,0
311,1000
312,0
312,810
312,810
312,999
313,0
313,1000
314,1000
315,0
315,360
315,360
315,999
316,0
316,1000
317,0
317,813
317,813
317,999
318,0
318,1000
319,1000
320,0
320,365
320,365
320,999
321,0
321,1000
322,0
322,816
322,816
322,999
323,0
323,1000
324,1000
325,0
325,366
325,366
325,999
326,0
326,1000
327,0
327,818
327,818
327,999
328,0
328,1000
329,1000
330,0
330,37
330,37
330,999
331,0
331,1000
332,0
332,822
332,822
332,999
333,0
333,1000
334,1000
335,0
335,375
335,375
335,999
336,0
336,1000
337,0
337,830
337,830
337,999
338,0
338,1000
339,1000
340,0
340,385
340,385
340,999
341,0
341,1000
342,0
342,837
342,837
342,999
343,0
343,1000
344,1000
345,0
345,389
345,389
345,999
346,0
346,1000
347,0
347,840
347,840
347,999
348,0
348,1000
349,1000
350,0
350,393
350,393
350,999
351,0
351,1000
352,0
352,845
352,845
352,999
353,0
353,1000
354,1000
355,0
355,395
355,395
355,999
356,0
356,1000
357,0
357,846
357,846
357,999
358,0
358,1000
359,1000
360,0
360,396
360,396
360,999
361,0
361,1000
362,0
362,85
362,85
362,999
363,0
363,1000
364,1000
365,0
365,401
365,401
365,999
366,0
366,1000
367,0
367,854
367,854
367,999
368,0
368,1000
369,1000
370,0
370,405
370,405
370,999
371,0
371,1000
372,0
372,859
372,859
372,999
373,0
373,1000
374,1000
375,0
375,409
375,409
375,999
376,0
376,1000
377,0
377,866
377,866
377,999
378,0
378,1000
379,1000
380,0
380,416
380,416
380,999
381,0
381,1000
382,0
382,872
382,872
382,999
383,0
383,1000
384,1000
385,0
385,423
385,423
385,999
386,0
386,1000
387,0
387,88
387,88
387,999
388,0
388,1000
389,1000
390,0
390,429
390,429
390,999
391,0
391,1000
392,0
392,885
392,885
392,999
393,0
393,1000
394,1000
395,0
395,435
395,435
395,999
396,0
396,1000
397,0
397,891
397,891
397,999
398,0
398,1000
399,1000
400,0
400,442
400,442
400,999
401,0
401,1000
402,0
402,894
402,894
402,999
403,0
403,1000
404,1000
405,0
405,447
405,447
405,999
406,0
406,1000
407,0
407,90
407,90
407,999
408,0
408,1000
409,1000
410,0
410,451
410,451
410,999
411,0
411,1000
412,0
412,906
412,906
412,999
413,0
413,1000
414,1000
415,0
415,46
415,46
415,999
416,0
416,1000
417,0
417,915
417,915
417,999
418,0
418,1000
419,1000
420,0
420,467
420,467
420,999
421,0
421,1000
422,0
422,920
422,920
422,999
423,0
423,1000
424,1000
425,0
425,474
425,474
425,999
426,0
426,1000
427,0
427,925
427,925
427,999
428,0
428,1000
